Sno,Tweet,Date,Likes,RTs,Sentiments
1167,RT Until recently the Chinese government had a significant stake in Blackstone which does billions of dollars in business,2018-03-12 14:27:20,0,6,1
1168,That is I think the real reason why we don t all live on campus Campus may tend to export its particular bureauc,2018-03-12 14:27:20,1,0,1
1169,RT 2019 South West is strategic to PDP inevitable victory Kola Ologbondiyan via htt,2018-03-12 14:27:20,0,1,0
1170,RT Talk to someone under 20 about politics and you ll see that Education Secretary Betsy DeVos has after Trump the hardest j,2018-03-12 14:27:20,0,84,0
1171,CookCounty Circuit Court Clerk Dorothy Brown wants the people whose lies started a federal investigation into he,2018-03-12 14:27:20,0,0,1
1172,RT Is this the sovereignty you voted for,2018-03-12 14:27:20,0,117,0
1173,RT Christian religious freedom campaigner Dark days for China as it abolishes presidential term limits china politics Mor,2018-03-12 14:27:20,0,1,-1
1174,RT Qatari officials gathered evidence of what they claim is illicit influence by the U A E on Kushner and other Trump assoc,2018-03-12 14:27:20,0,607,-1
1175,The WORTHLESS must apologise cos this is an INSULT for the whole FILM INDUSTRY today for an MP tomorr,2018-03-12 14:27:20,0,0,-1
1176,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:27:20,0,40,0
1177,RT Farage The lack of transparency and chicanery in the elevation of brings shame on the EU,2018-03-12 14:27:20,0,110,0
1178,If Michael Cohen is telling the truth about his Stormy Daniels payment he could be disbarred SmartNews,2018-03-12 14:27:20,1,0,0
1179,RT Hobart City Council spent more on travel for aldermen than the City of Melbourne travel ttot,2018-03-12 14:27:19,0,1,1
1180,RT en Mogherini EU doesn t recognize so called elections in occupied Crimea,2018-03-12 14:27:19,0,1,0
1181,The irony is that people think that there is a clear line of moral principle that differentiates clean politics f,2018-03-12 14:27:19,9,2,1
1182,RT We voted against NarayanRane s amp NareshAggarwals of politics to bring BJP to power but sadly they come back to their c,2018-03-12 14:27:19,0,156,-1
1183,RT The Democratic Party has long abandoned even a limited role as a party pledging social reforms in the interests of wor,2018-03-12 14:27:19,0,9,-1
1184,RT A liberal Super PAC is digging up dirt on hundreds of incumbent Republicans running in local races across the country de,2018-03-12 14:27:18,0,1160,1
1185,RT Ivanka while working at the White House is getting paid 1 5 million annually by Trump companies which in turn are doing b,2018-03-12 14:27:18,0,688,0
1186,RT Wherever u stand on immigration politics u should be troubled by the insidious and hypocritical play of Mexican govern,2018-03-12 14:27:17,0,872,-1
1187,RT Sen Elizabeth Warren is pushing back at a new call to take a DNA test to prove her Native American ancestral claims,2018-03-12 14:27:17,0,46,1
1188,RT Japan PM Abe apologizes over ministry land sale document alterations,2018-03-12 14:27:17,0,92,0
1189,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:27:17,0,40,0
1190,RT Former MD gov believed in locking people up amp throwing key away Now he says he did not consider the long term impacts of,2018-03-12 14:27:17,0,2,-1
1191,Japan s GDP climbs 0 4 in January on strong exports JCER,2018-03-12 14:27:16,1,1,1
1192,RT Chuck Todd isn t only a SOB he s a idiot King of idiots Loser,2018-03-12 14:27:16,0,8,-1
1193,RT KUSH THREAD Qatar claims to have EVIDENCE of illicit influence by the UAE on Jared Kushner amp other Trump associat,2018-03-12 14:27:15,0,544,-1
1194,No Immediate Push to Raise Minimum Age for Buying Assault Rifles Trump Says,2018-03-12 14:27:15,0,0,0
1195,RT My case is in the court of law for 5 years now But let my battle not be an excuse to humiliate other women In fact let i,2018-03-12 14:27:15,0,95,-1
1196,RT If had actually listened when she went to MSD last week she would know that students amp educators want more c,2018-03-12 14:27:14,0,61,1
1197,well that bullshit tory member mouthpiece for Scotland look south and look to your overlords,2018-03-12 14:27:14,0,0,0
1198,RT sala BJP won a huge majority in Uttar Pradesh If even after that BJP is inducting corrupt leaders like Naresh Agarwal it means,2018-03-12 14:27:14,0,150,-1
1199,VIDEO Inside Marjory Stoneman Douglas s First Week Back at School via,2018-03-12 14:27:14,0,0,1
1200,RT In 2016 Kamala Harris Arrested a Man for a Crime He Didn t Commit Now it s Revealed that She Did it to Protect Muslims,2018-03-12 14:27:14,0,2457,0
1201,RT We ve only just escaped overseas phone charges Brexit will bring them back again Of course the rich won t care http,2018-03-12 14:27:14,0,8,1
1202,California bound Trump heading to state he loves to hate ABC News via,2018-03-12 14:27:13,0,0,-1
1203,New I didn t know what neoliberalism was Then I met it in person,2018-03-12 14:27:13,0,0,1
1204,New I didn t know what neoliberalism was Then I met it in person,2018-03-12 14:27:13,0,0,1
1205,RT mirani Most classical and contemporary thinkers acknowledge that politics is more often than not amoral especially at the high,2018-03-12 14:27:13,0,13,1
1206,RT Teenagers shouldn t be involved in politics and religion shouldn t be involved in the government and men should,2018-03-12 14:27:13,0,108833,0
1207,RT I m honestly speechless MondayMotivation,2018-03-12 14:27:13,0,600,1
1208,YouTube Extremism and the Long Tail,2018-03-12 14:27:12,0,0,-1
1209,RT Boom In Chandigarh Minority Schools Proves How Successful Sonia Gandhi s Sectarian Project Is In Chandigarh in 2012,2018-03-12 14:27:12,0,58,1
1210,RT super interesting read on YouTube s algorithm,2018-03-12 14:27:12,0,35,1
1211,Everything we think about the political correctness debate is wrong via,2018-03-12 14:27:12,0,0,-1
1212,RT Qatari officials are planting news stories to help out the Mueller probe against the sitting POTUS and top admin offic,2018-03-12 14:27:12,0,72,1
1213,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:27:12,0,40,0
1214,New from British Author Attacks the Nanny State,2018-03-12 14:27:11,0,2,1
1215,RT NareshAgarwal joining n them accepting him is a travesty of every modicum of ethics in politics n a complete,2018-03-12 14:27:11,0,113,1
1216,RT That s my story and I m sticking to it Liewatha has spoken,2018-03-12 14:27:11,0,2779,0
1217,RT The face of the GOP South Carolina Candidate Proud of Confederacy and Slave Owning Ancestor,2018-03-12 14:27:11,0,630,1
1218,In Nigeria Distraught Parents Demand Answers After BokoHaram Kidnaps 110Girls What is,2018-03-12 14:27:11,0,0,-1
1219,RT Qatari officials gathered evidence of what they claim is illicit influence by the UAE on Jared Kushner but decided not to giv,2018-03-12 14:27:11,0,1162,0
1220,RT I don t care if she s purple Maxine Waters apparently does have a low IQ 1 She thinks Farrakhan isn t a racist but,2018-03-12 14:27:11,0,23,1
1221,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:27:11,0,40,0
1222,RT Your mcm put his fingers in his ears when you started talking about politics He s 35,2018-03-12 14:27:10,0,4290,0
1223,Unborn kids are aborted right up to birth in UK for cosmetic reasons Please say No to repealthe8th soros,2018-03-12 14:27:09,0,0,1
1224,It is going to take decades to reverse this disaster,2018-03-12 14:27:09,0,0,0
1225,RT FollowMe to learn about sharks and the ocean discuss anything besides politics and have fun MondayMotivation Mon,2018-03-12 14:27:09,0,26,1
1226,RT Shocking no one Paul Ryan s rushed tax scam is so screwed that his corporate overlords are already demanding a fix Ap,2018-03-12 14:27:09,0,226,-1
1227,RT Volunteered all day for ConorLambForCongress Negative ads amp cruel lies only motivate me more to rise against trash p,2018-03-12 14:27:09,0,130,-1
1228,RT Two former EPA administrators Bush and Obama era write letter to Scott Pruitt who now has same job to ask him to back do,2018-03-12 14:27:09,0,147,0
1229,I will wager a guess that he is surrounded by body guards with guns He is nothing but a tool and h,2018-03-12 14:27:09,1,0,0
1230,RT Betsy DeVos can t answer basic questions on sexual assault school choice in rough 60 Minutes interview,2018-03-12 14:27:09,0,48,1
1231,Interesting one from Putin,2018-03-12 14:27:09,0,0,1
1232,RT sata rup Guys enough of ranting against BJP run niti failed to understand that what could be the reason to take Hindu God mocke,2018-03-12 14:27:09,0,4,-1
1233,RT Arizona Sen Jeff Flake says Pres Trump should be challenged in 2020 by a candidate who opposes tariffs and objects to th,2018-03-12 14:27:09,0,3,0
1234,RT NEW A series of Dem wins at the hyper local level in places like Warren County OH where GOP prez candidates once went fo,2018-03-12 14:27:09,0,20,1
1235,RT Sharing memes and images of 30 000 farmers marching in Maharashtra can only achieve so much asandhu,2018-03-12 14:27:08,0,38,1
1236,RT A week s worth of gas A few gallons of milk Few are complaining but many in the working class are not feeling flush with ne,2018-03-12 14:27:08,0,788,1
1237,RT We voted against NarayanRane s amp NareshAggarwals of politics to bring BJP to power but sadly they come back to their c,2018-03-12 14:27:08,0,156,-1
1238,RT The face of the GOP South Carolina Candidate Proud of Confederacy and Slave Owning Ancestor,2018-03-12 14:27:08,0,630,1
1239,Education Secretary Betsy DeVos criticizes President Trump s use of vulgarity on the campaign trail to mock Chuck T,2018-03-12 14:27:08,0,0,0
1240,RT World Congress of the Crimean Tatars prepared an appeal to the Turkic peoples and Muslims of Russia in connection with the pre,2018-03-12 14:27:08,0,10,0
1241,RT What major policy problem the bill is designed to solve is a mystery to us,2018-03-12 14:27:08,0,1,1
1242,What did the know and when did they know it,2018-03-12 14:27:08,1,0,0
1243,RT Shocking Australia to be 1 gas exporter by 2020 Our resource tax revenue 600m Qatar will be 2 exporter its res,2018-03-12 14:27:08,0,1009,-1
1244,RT A week s worth of gas A few gallons of milk Few are complaining but many in the working class are not feeling flush with ne,2018-03-12 14:27:07,0,788,1
1245,RT Judges have repeatedly blocked the Trump agenda So now the administration wants to take away judges power to do that ht,2018-03-12 14:27:07,0,39,1
1246,RT NBC Qatari officials gathered evidence of what they claim is illicit influence by the UAE on Jared Kushner and other,2018-03-12 14:27:07,0,483,-1
1247,RT Judges have repeatedly blocked the Trump agenda So now the administration wants to take away judges power to do that ht,2018-03-12 14:27:07,0,39,1
1248,RT Teenagers shouldn t be involved in politics and religion shouldn t be involved in the government and men should,2018-03-12 14:27:07,0,108833,0
1249,RT 1 Students leftists and college graduates are all more supportive of free speech than the general population 2 The g,2018-03-12 14:27:07,0,120,1
1250,RT Context Is economy doing well under Trump Yes Was it doing well when he took over Yes America has added 2 5 million,2018-03-12 14:27:07,0,178,0
1251,Immigration angst could put DACA job licensing fix in peril,2018-03-12 14:27:07,1,1,0
1252,RT My case is in the court of law for 5 years now But let my battle not be an excuse to humiliate other women In fact let i,2018-03-12 14:27:06,0,95,-1
1253,RT KUSH THREAD Qatar claims to have EVIDENCE of illicit influence by the UAE on Jared Kushner amp other Trump associat,2018-03-12 14:27:06,0,545,-1
1254,Our understandings of politics differ vastly I think nation building social programs security the environment,2018-03-12 14:27:06,0,0,1
1255,RT KUSH THREAD Qatar claims to have EVIDENCE of illicit influence by the UAE on Jared Kushner amp other Trump associat,2018-03-12 14:27:06,0,545,-1
1256,RT UnSilent Retweet if you KNOW is smarter than Retweet amp Like if you KNOW,2018-03-12 14:27:06,0,2547,0
1257,How do teachers cope with this Not just student victims and not just 17 victims thousands of lives affected by,2018-03-12 14:27:06,0,0,0
1258,RT Betsy DeVos is a shining example of everything that is horrendous with the Trump Administration She is simply not fit to be,2018-03-12 14:27:06,0,852,-1
1259,RT NBC News Qataris opted not to give info on Kushner secret meetings to Mueller,2018-03-12 14:27:05,0,46,-1
1260,Voted RespectThe2A on because banning the AR 15 won t make us safer,2018-03-12 14:27:05,0,1,0
1261,RT When your daughter walks home And they don t use guns You never saw guns The NRA happens to be very good people by th,2018-03-12 14:27:05,0,22,1
1262,RT In 2016 Kamala Harris Arrested a Man for a Crime He Didn t Commit Now it s Revealed that She Did it to Protect Muslims,2018-03-12 14:27:05,0,2457,0
1263,RT YouTube may well be operating as a giant radicalizing engine through its recommendation algorithm leading people down a rabbit,2018-03-12 14:27:05,0,5792,-1
1264,RT David Davis hasn t visited Brussels for Brexit talks yet this year,2018-03-12 14:27:04,0,5,0
1265,RT The call is coming from inside the house Trump s tariffs could hit European companies with major operations in the US,2018-03-12 14:27:04,0,4,1
1266,RT 12 DeVos funded institute invented the Overton window concept gradually shifting public opinion by moving the goal pos,2018-03-12 14:27:04,0,339,0
1267,No Immediate Push to Raise Minimum Age for Buying Assault Rifles Trump Says by EILEEN SULLIVAN via NYT The New Y,2018-03-12 14:27:03,0,0,1
1268,RT Nigeria is a beautiful country Unfortunately we ve been having bad leaders bcos the good people keep saying i don t like,2018-03-12 14:27:03,0,14,1
1269,RT Pure and Ethical politics is needed ReviveEthicsInPolitics,2018-03-12 14:27:03,0,18,1
1270,RT Really sad to hear about death of Professor Saba Mahmood An incredibly brilliant anthropologist political theorist Tou,2018-03-12 14:27:03,0,8,1
1271,Corporations may finally be required to tell how much they spend on politics,2018-03-12 14:27:03,14,6,1
1272,RT Siskind Trump has a disdain for anyone not white but he seems to hold a whole separate level of hatred for women of color Again,2018-03-12 14:27:03,0,2659,1
1273,RT Ivanka while working at the White House is getting paid 1 5 million annually by Trump companies which in turn are doing b,2018-03-12 14:27:03,0,688,0
1274,RT Farage The lack of transparency and chicanery in the elevation of brings shame on the EU,2018-03-12 14:27:02,0,110,0
1275,RT A reminder on why a politics frame for the global climate energy challenge can be seductive but leave a huge RealityGap http,2018-03-12 14:27:02,0,1,1
1276,RT The UK will have to concede everything to get a trade deal with Donald Trump s America US policy experts have warned MP,2018-03-12 14:27:02,0,4,0
1277,RT If you re into politics please don t follow me I never post about my opinions or thoughts on politics I m a mom who like,2018-03-12 14:27:02,0,2,0
1278,RT ffs 2 Right wing journalists now on the Tory daily politics bbcdp,2018-03-12 14:27:02,0,14,1
1279,RT This kid doesn t know that he is playing on the stage were a legend is going to create a history in Indian Politics,2018-03-12 14:27:02,0,210,0
1280,Too Old to Be Executed Supreme Court Considers an Aging Death Row GoogleAlerts,2018-03-12 14:27:02,0,0,1
1281,RT Qatari officials gathered evidence of what they claim is illicit influence by the U A E on Kushner and other Trump assoc,2018-03-12 14:27:02,0,607,-1
1282,Ivanka Trump s continued relationship with the businesses affiliated with the Trump Organization creates countless,2018-03-12 14:27:01,0,0,0
1283,RT They can call me what they want but they can t stop me just by saying it,2018-03-12 14:27:01,0,4,0
1284,RT Talk to someone under 20 about politics and you ll see that Education Secretary Betsy DeVos has after Trump the hardest j,2018-03-12 14:27:01,0,84,0
1285,RT Oprah Winfrey has some advice for any 2020 presidential candidates,2018-03-12 14:27:00,0,16,0
1286,RT All Sanghis are Misogynistic From Modi s Jersey Cow to Khattar s Women Who Want Freedom Can Walk Around Naked to Yogi s,2018-03-12 14:27:00,0,12,-1
1287,RT Here s the simple fact Outside a surprising 10 pt win for Saccone PA 18 is another example of the GOP vastly underp,2018-03-12 14:27:00,0,7,1
1288,RT My case is in the court of law for 5 years now But let my battle not be an excuse to humiliate other women In fact let i,2018-03-12 14:27:00,0,95,-1
1289,RT Ivanka while working at the White House is getting paid 1 5 million annually by Trump companies which in turn are doing b,2018-03-12 14:27:00,0,688,0
1290,RT info Bercow is a thoroughly odious figure and has clung on like a limpet for far too long It s high time he was removed fo,2018-03-12 14:27:00,0,37,1
1291,RT super interesting read on YouTube s algorithm,2018-03-12 14:27:00,0,35,1
1292,RT PTIStandsForBalochistan And they told me I don t know politics,2018-03-12 14:26:59,0,15,0
1293,How much of my tax dollars AKA Dedicated Funding will go to helping sell 190 cuff links amp 46 beach t,2018-03-12 14:26:59,0,0,1
1294,RT Trump loves winning but in his presidency and business California has gotten in his way News,2018-03-12 14:26:59,0,2,1
1295,RT Pennsylvania GOP candidate bets on Trump I m ready to be his wingman,2018-03-12 14:26:59,0,15,1
1296,Bad optics I call bs as they say ZinkeResign ZinkeResign ZinkeResign,2018-03-12 14:26:59,0,0,-1
1297,RT This article makes the exact same argument about Farrakhan that Hamas supporters make about Hamas concerns about anti Semi,2018-03-12 14:26:58,0,76,1
1298,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:26:58,0,40,0
1299,RT But somehow it s we teenagers who are too immature and women who are too emotional to be involved in politics h,2018-03-12 14:26:58,0,534,0
1300,RT Betsey DeVos basically paid for her position I think she s not the right person for this says Florida shooting survivor David,2018-03-12 14:26:58,0,2225,1
1301,RT Japan PM finance minister under fire over suspected cover up of cronyism,2018-03-12 14:26:58,0,213,0
1302,RT Deutsche Bank lent hundreds of millions to both Trump and Kushner The Trump administration just waived punishments for htt,2018-03-12 14:26:57,0,1095,0
1303,see women shaped politics,2018-03-12 14:26:57,0,0,0
1304,RT Talk to someone under 20 about politics and you ll see that Education Secretary Betsy DeVos has after Trump the hardest j,2018-03-12 14:26:57,0,84,0
1305,Mysterious outside group with ties to Pence associates helping Rep Luke Messer s Senate bid via insen,2018-03-12 14:26:57,0,0,0
1306,Royle Obama and Biden tried like hell senate let them down,2018-03-12 14:26:56,1,0,-1
1307,RT Hooker in the NEWS,2018-03-12 14:26:56,0,1,0
1308,MaryamN says who s Sanjarani He doesn t know ABCof R u politician U haven t even fought Cou,2018-03-12 14:26:55,0,0,0
1309,RT Qatari officials gathered evidence of what they claim is illicit influence by the UAE on Kushner but decided not to give the in,2018-03-12 14:26:55,0,108,0
1310,RT UK must concede everything for US trade deal,2018-03-12 14:26:55,0,341,0
1311,RT With more boots on the ground than ever before the is in prime position to defend our majorities in 2018 LeadRig,2018-03-12 14:26:55,0,146,1
1312,Idk about you gais but seriously I m getting so fucking sick with Malaysian politics and all the stupidity,2018-03-12 14:26:55,0,0,-1
1313,I Will Determine Executive Members In NDC Election Wontumi Vows,2018-03-12 14:26:55,1,0,0
1314,From me The politics of fear Just say no to increased funding demands by the police,2018-03-12 14:26:54,0,1,0
1315,RT UK must concede everything for US trade deal Taking evidence in Washington this week MPs on the Commons defence commi,2018-03-12 14:26:54,0,4,0
1316,RT Sergeant Fuck Trump No money for education except to sell guns to teachers and train them The money given to the NRA by Russia,2018-03-12 14:26:54,0,134,-1
1317,RT MMA explains why might not do well in Irish politics UFC MMA,2018-03-12 14:26:54,0,1,0
1318,RT The NYTimes finally discovers the Section 199A problem,2018-03-12 14:26:54,0,5,0
1319,RT chasity Leave it to the Trump Administration to present a proposal on Gun and school safety that is as weak as a twice used tea b,2018-03-12 14:26:54,0,2,-1
1320,Separation of church and school Separation of politics and school We re participating during school hours,2018-03-12 14:26:53,0,0,0
1321,Where is Ivanka First daughter seeks control in dual role as White House aide,2018-03-12 14:26:53,0,0,1
1322,RT Former Vice President Joe Biden was seen chatting with a homeless man in Washington,2018-03-12 14:26:53,0,29,0
1323,RT SushmaSwaraj keeps dignity above politics her latest tweet against NareshAgarwal is winning hearts check out https,2018-03-12 14:26:52,0,7,1
1324,RT The 2nd most despicable character in UP politics Naresh Agarwal Second only to Azam Khan is allowed entry into,2018-03-12 14:26:52,0,740,1
1325,RT Betsy DeVos basically paid for her position I think she s not the right person for this says Florida shooting survivor David,2018-03-12 14:26:52,0,519,1
1326,BetsyDeVos Gives a Master Class on How to Bomb Basic Questions About Your Job via,2018-03-12 14:26:52,0,0,0
1327,RT handled North Korea situation correctly says,2018-03-12 14:26:52,0,10,0
1328,RT Bhutto martyred today at the hands of Asif Ali Zardari PPP s politics is over Imran Khan only complemented him says M,2018-03-12 14:26:52,0,70,0
1329,RT Congratulations Great move Great politics,2018-03-12 14:26:51,0,74,1
1330,RT Qatari officials gathered evidence of what they claim is illicit influence by the U A E on Kushner and other Trump assoc,2018-03-12 14:26:51,0,608,-1
1331,RT Why you never say never in politics Doug Ford who lost the race for Toronto mayor to John Tory in 2014 wins in 2018 the,2018-03-12 14:26:50,0,33,1
1332,RT Straight up racism,2018-03-12 14:26:50,0,3133,1
1333,Rapid demographic changes in the US mean that all racial groups feel increasingly threatened This reinforces the t,2018-03-12 14:26:50,1,0,-1
1334,Quite the nasty selfish neoliberal period of duping politics is over th,2018-03-12 14:26:50,0,0,-1
1335,RT Spot on as usual from my colleague McGovern on the terrible price we are already paying for the Tories,2018-03-12 14:26:49,0,26,-1
1336,RT In 2016 Kamala Harris Arrested a Man for a Crime He Didn t Commit Now it s Revealed that She Did it to Protect Muslims,2018-03-12 14:26:49,0,2458,0
1337,President Donald Trump says his commerce secretary will be talking to the European Union,2018-03-12 14:26:49,0,0,0
1338,RT Qatari officials gathered evidence of what they claim is illicit influence by the U A E on Kushner and other Trump assoc,2018-03-12 14:26:49,0,608,-1
1339,RT What with Betsy DeVos s interesting appearance on 60 Minutes tonight worth reupping this big piece I wrote last year,2018-03-12 14:26:49,0,89,1
1340,RT My case is in the court of law for 5 years now But let my battle not be an excuse to humiliate other women In fact let i,2018-03-12 14:26:49,0,95,-1
1341,RT For the second time in a week has criticized intelligence It was a racist dog whistle las,2018-03-12 14:26:49,0,7406,0
1342,For poor Venezuelans a box of food may sway vote for Maduro,2018-03-12 14:26:49,0,0,-1
1343,The key word here is Skilled workers We have enough ditch diggers Obama and the Democr,2018-03-12 14:26:49,0,0,1
1344,RT Steve Bannon Let Them Call You Racist Wear It As A Badge Of Honor News Bibleprophecy Trut,2018-03-12 14:26:48,0,6,0
1345,RT So 60 Minutes interview Stormy without confirming anything Maybe they should air this instead 60Minutes FakeNewsMedia,2018-03-12 14:26:48,0,473,0
1346,RT Poisoned Russia Spy says Putin has a hit out on Christopher Steele Browder among others Good flag by,2018-03-12 14:26:48,0,1369,1
1347,RT A liberal Super PAC is digging up dirt on hundreds of incumbent Republicans running in local races across the country de,2018-03-12 14:26:48,0,1160,1
1348,RT House Intel Committee expanding investigation of the Trump dossier seeking answers from Obama admin officials includin,2018-03-12 14:26:47,0,1230,0
1349,RT PM president to get their own planes by early 2020,2018-03-12 14:26:47,0,8,1
1350,RT This is really something amp why I m really excited we were able to book at SMWNYC next month,2018-03-12 14:26:47,0,1,1
1351,RT Dept of Irony is open being scolded for unethical conduct by this White House and keeping a straight face takes some sk,2018-03-12 14:26:47,0,239,1
1352,RT President Trump blames the Democrats for personnel shortages at the State Department,2018-03-12 14:26:47,0,9,0
1353,RT Betsy DeVos Gives a Master Class on How to Bomb Basic Questions About Your Job,2018-03-12 14:26:46,0,21,0
1354,RT 1 Wealth without work 2 Pleasure without conscience 3 Knowledge without character 4 Business without ethics 5 Science,2018-03-12 14:26:46,0,16,0
1355,Look for debate on the Trans Mountain pipeline expansion in the Alberta Legislature today,2018-03-12 14:26:46,0,0,0
1356,Hahahaha haste makes waste Republicans were so crazed to pass their TaxPlan while they control Congress they,2018-03-12 14:26:46,0,0,0
1357,RT Betsey DeVos basically paid for her position I think she s not the right person for this says Florida shooting survivor David,2018-03-12 14:26:46,0,2225,1
1358,Seems Pakistan back to 90s politics Hats off to PML N leadership for being shield for Democracy Long live democracy,2018-03-12 14:26:46,0,0,1
1359,RT ClimateMigration could soon completely reshape the U S Last year over a million people were displaced because of extreme weathe,2018-03-12 14:26:46,0,15,-1
1360,Despite heated rhetoric little change on US Mexico border US Mexico borders economy,2018-03-12 14:26:46,0,0,-1
1361,RT If had actually listened when she went to MSD last week she would know that students amp educators want more c,2018-03-12 14:26:45,0,61,1
1362,Austerity is a cover story for class war says Yanis Varoufakis,2018-03-12 14:26:45,0,0,0
1363,RT Russian defector says Putin has a hit out on Chris Steele s head Also claims Putin s ordered the killing of,2018-03-12 14:26:45,0,1198,0
1364,RT guttenberg I miss my daughter every minute of every day For anyone who wants to know why I have been triggered and will not sto,2018-03-12 14:26:45,0,33693,1
1365,RT Just another billionaire meddling in the criminal justice system to boost their own political profile at the expense of pu,2018-03-12 14:26:45,0,3,1
1366,RT Context Is economy doing well under Trump Yes Was it doing well when he took over Yes America has added 2 5 million,2018-03-12 14:26:45,0,179,0
1367,RT Brexit was about sovereignty 49 rather than immigration 33 But think about what he s actually saying your Gran,2018-03-12 14:26:44,0,128,0
1368,RT What white Britain I m 61 All my schools were a mixture of races in Bermondsey Peckham Lambeth and Kenn,2018-03-12 14:26:44,0,21,0
1369,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:26:44,0,40,0
1370,I know lots of very smart people that clean houses for a living Not sure if you think you are funny but y,2018-03-12 14:26:44,0,0,1
1371,RT central Manchester has a proud history in science politics music arts sport and more dig into the city s rich history on a M,2018-03-12 14:26:44,0,6,1
1372,RT 9 Oh and her brother is Erik Blackwater Prince Who was at that meeting in Seychelles trying to set up a Trump Putin b,2018-03-12 14:26:43,0,404,0
1373,Fat Leonard s Crimes on the High Seas,2018-03-12 14:26:43,0,0,1
1374,RT Michael Flynn sough to conceal from the entire White House that he was interviewed by the FBI a day after he was sworn,2018-03-12 14:26:43,0,1505,0
1375,RT This article makes the exact same argument about Farrakhan that Hamas supporters make about Hamas concerns about anti Semi,2018-03-12 14:26:43,0,76,1
1376,RT mirani While philosophers alert us to the complexity of the link between morality and politics politicians prefer to paint in,2018-03-12 14:26:43,0,9,0
1377,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:26:43,0,40,0
1378,RT They all were Media thought Trump was just campaigning amp would become normal They didn t see what we all,2018-03-12 14:26:43,0,6,1
1379,RT My case is in the court of law for 5 years now But let my battle not be an excuse to humiliate other women In fact let i,2018-03-12 14:26:42,0,95,-1
1380,RT Hullo Gujarat you have just been profiled by palace favourite P Chidambaram This is what Congress thinks of an entire S,2018-03-12 14:26:42,0,40,0
1381,RT Education Secretary Betsy DeVos criticizes President Trump s use of vulgarity on the campaign trail to mock Chuck Todd po,2018-03-12 14:26:42,0,11,0
1382,RT In politics goal post positions of PPP and PMLN have been changed and roles reversed PPP is assuming the role of PMLN i,2018-03-12 14:26:42,0,6,0
1383,RT I feel that pointing out the UK s chief Brexit negotiator hasn t attended any Brussels negotiations this year is a legitim,2018-03-12 14:26:41,0,48,0
1384,RT guttenberg I miss my daughter every minute of every day For anyone who wants to know why I have been triggered and will not sto,2018-03-12 14:26:41,0,33693,1
1385,RT Ivanka while working at the White House is getting paid 1 5 million annually by Trump companies which in turn are doing b,2018-03-12 14:26:41,0,688,0
1386,RT sala BJP won a huge majority in Uttar Pradesh If even after that BJP is inducting corrupt leaders like Naresh Agarwal it means,2018-03-12 14:26:41,0,150,-1
1387,RT Show and tell and shoot Teacher brings his AR 15 to school Students bring one too on their 18th birthdays Even sooner if t,2018-03-12 14:26:41,0,356,0
1388,RT YouTube may well be operating as a giant radicalizing engine through its recommendation algorithm leading people down a rabbit,2018-03-12 14:26:41,0,5792,-1
1389,RT Context Is economy doing well under Trump Yes Was it doing well when he took over Yes America has added 2 5 million,2018-03-12 14:26:41,0,179,0
1390,RT Ivanka Trump never cut ties with the Trump Organization That s turned into a problem FireIvanka,2018-03-12 14:26:41,0,52,0
1391,RT Qatari officials gathered evidence of what they claim is illicit influence by the U A E on Kushner and other Trump assoc,2018-03-12 14:26:41,0,608,-1
1392,RT Betsy DeVos is a shining example of everything that is horrendous with the Trump Administration She is simply not fit to be,2018-03-12 14:26:40,0,852,-1
1393,RT Betsy DeVos is a shining example of everything that is horrendous with the Trump Administration She is simply not fit to be,2018-03-12 14:26:40,0,852,-1
1394,RT We re not offended because of your name calling we re pissed that you re supporting all of the Trump administration s,2018-03-12 14:26:40,0,1,1
1395,RT How dare he smear all of us who voted for Brexit racists Typical Establishment Arrogant out of touch prat Brexit Backlas,2018-03-12 14:26:40,0,195,-1
1396,politics Bollox Whoever chooses some biz studies or media studies degree is going to uni f,2018-03-12 14:26:40,0,0,0
1397,RT Sadly pathetic It s time to eliminate big and corporations in politics No kicks backs nothing Either politicians are,2018-03-12 14:26:40,0,3,-1
1398,RT How much BS can be squeezed into one speech A lot The 64 most outrageous lines from Donald Trump s untethered Pennsylvania s,2018-03-12 14:26:40,0,3100,-1
1399,RT We voted against NarayanRane s amp NareshAggarwals of politics to bring BJP to power but sadly they come back to their c,2018-03-12 14:26:39,0,156,-1
1400,RT 80 of the press by circulation aided and abetted by the BBC is peddling the same ERG Farageist Breitbart propaganda,2018-03-12 14:26:39,0,57,-1
1401,RT guttenberg I miss my daughter every minute of every day For anyone who wants to know why I have been triggered and will not sto,2018-03-12 14:26:39,0,33693,1
