Sno,Tweet,Date,Likes,RTs,Sentiments
656,love,2018-01-08 04:00:02,22,9,1
657,thank you for the effort,2018-01-08 03:58:52,24,16,0
658,,2018-01-08 03:58:27,20,8,1
659,yes Ami and Amit truly ingenious,2018-01-08 03:58:13,1863,154,1
660,love,2018-01-08 03:56:36,23,15,1
661,sahi kaha kam nahi hoga,2018-01-08 03:56:09,99,14,0
662,Dubai ok,2018-01-08 03:55:41,20,4,0
663,Dubai hahaha,2018-01-08 03:55:21,27,8,1
664,aameen,2018-01-08 03:54:22,20,9,0
665,love,2018-01-08 03:54:08,20,8,1
666,,2018-01-08 03:53:57,29,8,1
667,AB EF yes,2018-01-08 03:53:29,28,10,0
668,,2018-01-08 03:53:20,25,6,1
669,ABEF,2018-01-08 03:53:05,68,17,0
670,Jitu sunder,2018-01-08 03:52:33,30,4,0
671,nice,2018-01-08 03:52:18,25,5,1
672,super har singaar flower my favorite we have it in our home,2018-01-08 03:52:01,92,14,1
673,anek dhanyavaad,2018-01-07 19:59:56,13,6,0
674,T 2585 Sunday,2018-01-07 19:05:58,16012,846,0
675,cute,2018-01-07 19:02:44,1128,106,1
676,T 2585 But what one waits anxiously is the gates of Jalsa on Sunday and the enthusiasm of the crowds Love t,2018-01-07 18:48:43,3676,264,1
677,,2018-01-07 18:45:45,1432,95,1
678,T 2585 Wazir 2 years complete and the first film where I never leave a chair and of course working wit,2018-01-07 18:44:51,5065,343,1
679,T 2585 41 years of my film Adalat great times huge influence of The GodFather and the passion of Narind,2018-01-07 18:43:12,2544,191,1
680,what times during its making,2018-01-07 18:40:33,1495,110,0
681,RT Incase you are having a bad day,2018-01-07 18:38:51,0,2245,-1
682,great fun,2018-01-07 18:38:02,1607,115,1
683,T 2585 Colleague Saahil Chadha new short film for SonyLiv which has done 17500 views in 7 days,2018-01-07 17:59:38,3617,289,1
684,T 2584 Sometimes its just so good to freak out,2018-01-06 17:54:36,22837,1224,1
685,hahahaha,2018-01-06 17:32:28,3526,225,1
686,T 2583 official trailer of MyBirthdaySongTrailer Movie releases on January 19 20,2018-01-05 20:13:10,4811,300,0
687,mehndi hasan,2018-01-05 19:54:59,1216,175,0
688,T 2583 fashion,2018-01-05 19:06:52,22264,1589,0
689,amazing,2018-01-05 18:49:20,2038,145,1
690,thank you that is unique,2018-01-05 18:15:44,2807,165,1
691,RUSSIA true,2018-01-05 18:13:03,18,5,1
692,yes a most humbling moment for me honoured and privileged,2018-01-05 04:01:34,2167,181,1
693,T 2582 Greetings and wishes for His blessings Guru Gobind Singh ji Jayanti Sat naam wahe Guru,2018-01-05 03:55:46,14654,1370,0
694,a most memorable experience and gratitude to the people of Afghanistan,2018-01-05 03:50:36,3599,247,1
695,i am and will be deeply honoured by this decoration,2018-01-05 03:49:20,2105,162,0
696,cute look at the expression of the kid,2018-01-04 19:18:28,2104,142,1
697,T 2581 I had Tweeted earlier about the visit of Christopher Nolan to India and the opening of film manufacturing,2018-01-04 19:08:27,5182,349,0
698,hahahaha,2018-01-04 09:29:51,5703,523,1
699,haahahahaa,2018-01-03 18:12:09,2099,141,0
700,hahahaa,2018-01-03 18:05:31,37,12,0
701,ABEF narjes sab dikh raha hai pyaar,2018-01-03 18:04:26,28,11,1
702,really oh,2018-01-03 18:04:00,1896,143,1
703,yes,2018-01-03 18:02:13,20,4,0
704,yahan dekh leejiye,2018-01-03 18:01:57,101,18,0
705,RT How was your day I hope today your health is better love you my precious Amit Ji,2018-01-03 18:01:33,0,88,1
706,RT ARSCHE,2018-01-03 17:59:50,0,397,0
707,T 2580 sanjay Ef ko,2018-01-03 17:58:00,12000,847,0
708,yup,2018-01-03 17:54:45,122,14,0
709,narjes i am humbled,2018-01-03 17:54:21,26,5,0
710,1 0 Chelsea Come on Chelsea,2018-01-03 17:45:59,3218,302,0
711,AB EF,2018-01-03 17:38:41,45,22,0
712,ji bilkul,2018-01-03 17:37:55,2867,141,0
713,are wah,2018-01-03 17:36:41,2022,142,0
714,patodiya,2018-01-03 17:36:17,32,16,0
715,tweet FC,2018-01-03 17:35:58,92,16,1
716,eh,2018-01-03 17:34:47,36,7,0
717,thank you,2018-01-03 17:34:22,50,11,0
718,AB EF,2018-01-03 17:34:10,28,10,0
719,greetings,2018-01-03 17:33:39,26,4,0
720,AB EF,2018-01-03 17:33:17,41,22,0
721,AB EF,2018-01-03 17:33:09,49,27,0
722,great wah kya din the wo,2018-01-03 17:32:38,1672,118,1
723,sunder,2018-01-03 17:32:14,35,3,0
724,its v beautiful,2018-01-03 17:31:57,40,6,1
725,badhai,2018-01-03 17:31:45,19,6,0
726,,2018-01-03 17:31:35,45,21,0
727,GE,2018-01-03 17:29:32,47,5,0
728,pyaar,2018-01-03 17:29:24,67,9,0
729,agree,2018-01-03 17:29:13,44,8,0
730,RT,2018-01-03 17:29:04,0,339,0
731,RT In the year 2000 Sir was voted the Sherwoodian of the Millennium in a poll of Old Sherwoodians At a reunio,2018-01-03 17:28:56,0,132,1
732,beautifully done,2018-01-03 17:28:15,73,8,1
733,T 2580 NEWS don t know if it deserves the Tag BREAKING but Celluloid film is back KODAK is to open its,2018-01-02 21:03:53,11424,687,0
734,T 2580 and the Marathi film Ye re Ye re Paisa,2018-01-02 20:12:35,3734,270,0
735,RT Upto 1984 Total 13 All time earners 9 Was Starring Amitabh Below is snippet from 1984 India Today Magazin,2018-01-02 19:37:42,0,77,0
736,T 2579 The Filmfare cover in the 70 s and the picture that did it used in film Abhimaan a fan holding th,2018-01-01 18:10:12,21763,1012,0
737,T 2579 the little one Aaradhya places her tiara hair band on Dada ji and freaks out Happy New Year 2018,2018-01-01 05:55:40,61932,3514,1
738,haaaappy neew yeaaarrrrrr 2018,2018-01-01 05:46:58,5477,337,0
739,T 2758 The BLOG for the new year and some delightful pictures,2017-12-31 19:51:30,8685,494,1
740,T 2758,2017-12-31 18:19:30,23568,1776,0
741,T 2758 kya karoon samvedna lekar tumhaari kya karoon,2017-12-31 06:44:29,6093,679,0
742,T 2758 A kind gentleman from my FB social platform posted this remark Rohit Borade Mumbai rahkar cont,2017-12-31 06:43:38,2349,205,1
743,sahi,2017-12-31 06:35:53,3281,297,0
744,ama yaar wo baat nahin hai,2017-12-31 06:35:09,316,25,0
745,T 2758 My dear friend my colleague and a humble considerate human RAJNIKANTH announces his decision to enter,2017-12-31 06:00:31,50375,7239,-1
746,RT Orphaned elephants at a sanctuary get homemade blankets to keep warm during a cold snap in Myanmar https,2017-12-31 05:33:58,0,569,0
747,RT omg look at this cute little doggo trying to skate,2017-12-31 05:32:56,0,1355,1
748,love and gratitude,2017-12-31 05:30:15,28,7,1
749,goodness this is immense love,2017-12-31 05:29:18,1519,149,1
750,T 2758 JIngle Bells in Raag classic amazing what classics can do,2017-12-31 05:19:49,3413,416,1
751,love,2017-12-31 04:44:01,25,5,1
752,why wait for New Year to do all this you should do it everyday errm one resolution missin,2017-12-31 04:35:13,5199,1148,-1
753,,2017-12-31 04:32:35,32,11,1
754,wow,2017-12-31 04:32:24,28,8,1
755,ji,2017-12-31 04:32:12,41,9,0
756,anek dhanyavaad Babuji ki kavita,2017-12-31 04:31:32,27,10,0
757,sunder,2017-12-31 04:30:47,38,7,0
758,sneh,2017-12-31 04:30:32,47,11,0
759,dhanyavaad,2017-12-31 04:30:22,33,7,0
760,thank you,2017-12-31 04:27:19,60,10,0
761,ji,2017-12-31 04:27:07,64,11,0
762,great,2017-12-31 04:26:56,42,8,1
763,love,2017-12-31 04:26:45,36,11,1
764,pranaam,2017-12-31 04:22:26,27,9,0
765,,2017-12-31 04:22:01,41,18,0
766,,2017-12-31 04:20:55,25,14,0
767,pranaam platform,2017-12-31 04:20:11,2080,137,0
768,ITs not a JCB its an ESCORTS machine called JUNGLI jcb is the name of a company that makes similar machine,2017-12-31 04:09:39,1713,163,0
769,awwww,2017-12-30 21:14:31,1407,155,1
770,T 2757 ABFAKOLKATA proud of my fan a,2017-12-30 21:08:36,2839,278,1
771,look at the audience queues outside amazing,2017-12-30 21:08:20,1000,86,1
772,in Tashkent with Shweta and Abhishek,2017-12-30 21:07:24,974,67,0
773,kya baat hai,2017-12-30 21:03:46,1112,112,0
774,T 2757 Jingle Bells in classic raag great listen Happy new year 2018,2017-12-30 20:05:54,3506,359,1
775,shweta at pooja,2017-12-30 20:00:42,1280,92,0
776,RT Life is 5 star Mother is top star Father is king star Teacher is Ultimate star Lover is action star B,2017-12-30 20:00:28,0,82,1
777,diya pyaar,2017-12-30 19:59:27,148,11,0
778,yesssss,2017-12-30 19:59:00,725,55,0
779,got it,2017-12-30 19:58:32,21,8,0
780,,2017-12-30 19:58:13,21,5,1
781,RT Times Square New Year s Eve 1937,2017-12-30 19:57:18,0,1705,1
782,cool,2017-12-30 19:56:43,762,50,1
783,RT Hmmm Same story every year,2017-12-30 19:56:30,0,124,0
784,absolutely,2017-12-30 19:55:47,27,7,1
785,happy birthday and love,2017-12-30 19:53:05,68,8,1
786,got it love,2017-12-30 19:52:27,31,8,1
787,pranaam,2017-12-30 19:52:16,35,8,0
788,love thanks,2017-12-30 19:52:04,27,11,1
789,agree,2017-12-30 19:51:46,27,6,0
790,probably,2017-12-30 19:51:30,1152,68,0
791,,2017-12-30 19:51:07,21,5,0
792,namaskaar,2017-12-30 19:50:48,85,10,0
793,all is well,2017-12-30 19:50:36,25,5,0
794,heeha wah,2017-12-30 19:50:18,27,7,0
795,i am ever grateful humbled,2017-12-30 19:49:27,947,71,0
796,love 2 u,2017-12-30 19:48:40,55,11,1
797,same to you,2017-12-30 19:48:30,44,11,0
798,salute,2017-12-30 19:48:19,1185,133,0
799,kya baat hai,2017-12-30 19:47:48,31,7,0
800,HNY love,2017-12-30 19:47:27,28,7,1
801,badhiya hai sneh,2017-12-30 19:47:15,36,7,0
802,d greetings,2017-12-30 19:46:56,1370,80,0
803,RT New Year is a time to celebrate with friends and family to have fun to ca,2017-12-30 19:46:50,0,89,1
804,2016 hehaha,2017-12-30 19:46:37,22,7,0
805,nice,2017-12-30 19:46:11,25,6,1
806,here i am,2017-12-30 19:46:01,26,5,0
807,great moment,2017-12-30 19:45:51,1228,83,1
808,wow,2017-12-30 19:45:39,37,10,1
809,,2017-12-30 19:45:23,23,5,1
810,this is Russia in the 80 s,2017-12-30 19:45:14,64,10,0
811,brilliant play 1st goal in 2 5 mins,2017-12-30 19:44:32,3107,134,1
812,thank you,2017-12-30 19:43:38,24,7,0
813,greetings,2017-12-30 19:43:29,26,9,0
814,love and,2017-12-30 19:43:19,26,6,1
815,happy new year 2018,2017-12-30 19:42:45,1028,108,1
816,thank you,2017-12-30 19:42:26,39,11,0
817,incredible,2017-12-30 15:51:27,2809,239,1
818,RT T 2757 This a little kid singing New Year and Christmas greetings for 2018 or so they say I have no idea who they,2017-12-30 08:06:49,0,908,-1
819,RT This incredible time lapse of the Northern Lights was shot at Kerid crater in Iceland a memorable video from this past March ht,2017-12-30 08:06:29,0,682,1
820,T 2757 This a little kid singing New Year and Christmas greetings for 2018 or so they say I have no idea wh,2017-12-30 07:50:10,10956,908,-1
821,RT a collection of happy puppers to make your day a lil better,2017-12-29 19:11:00,0,1044,1
822,love to you,2017-12-29 19:10:35,3234,204,1
823,thank you Moses,2017-12-29 18:50:34,3808,214,0
824,No Karan I speak Punjabi because my Mother was as Sikh that makes me a half Sikh and so I speak Punjabi,2017-12-29 06:45:10,2719,235,-1
825,T 2756 A most wonderful analysis of the times by Ashok Chakradhar writer cont,2017-12-29 06:14:06,2831,224,1
826,T 2756 May it never happen to others but when you get to see your own insides you cannot but marvel be overwh,2017-12-29 05:40:36,4818,344,1
827,and is this a credible example,2017-12-29 05:23:44,2675,171,1
828,humbled,2017-12-29 05:20:33,1561,112,0
829,RT ShahenshahOf Bollywood Sir gifted a Jungli excavator and tractor by for Versova Clean Up dri,2017-12-29 05:19:56,0,134,1
830,aur hum jeet bhi gaye lekin dono teams bahut achcha kheli,2017-12-29 05:17:56,2774,169,0
831,a small effort in what we need to do,2017-12-29 05:15:00,1796,147,-1
832,RT a dog and rabbit playing together,2017-12-28 20:23:07,0,7060,0
833,RT Sir a real inspiration,2017-12-28 20:16:22,0,42,1
834,RT What a true inspiration You are to All You are one Awesome Human Being Amitji More Powe,2017-12-28 20:09:08,0,89,1
835,RT How lucky you are Afroz to have Mr Bachchan near you with you in this fight for a pollution free surrounding,2017-12-28 19:50:59,0,39,1
836,RT Ok guys Idhar Hai Amitabh Bachchan,2017-12-28 19:50:48,0,112,1
837,RT Jitu As We Know Bachchan Sahab Ka Dil Hii Kuch Aisa Hai Love amp More Power To You Sir Keep Inspiring U,2017-12-28 19:50:35,0,99,1
838,RT Super this is a very good deed I admire and am proud of everything you do for your beloved city a,2017-12-28 19:36:01,0,96,1
839,RT With Love,2017-12-28 19:33:46,0,32,1
840,RT Amitabh Bachchan was the first Indian actor to translate his on screen charisma to the live stage,2017-12-28 19:33:33,0,46,1
841,RT The only known photograph of Ghalib The photo belonged to Mrs Santosh Mathur great granddaughter of Babu Shiv Narain who w,2017-12-28 19:32:34,0,1087,0
842,RT Week 115 Marine Litter chronicle Our dear gifted us a Jungli excavator and tractor by Today,2017-12-28 19:29:54,0,498,1
843,RT Jitu Beach Cleaning Equipment Jungli Excavator amp Tractor Gifted By Amitabh Bachchan Thank You Sir More nd Mo,2017-12-28 19:28:26,0,136,1
844,T 2755 The joy of gifting for a cause as noble as the one I did today is the most satisfying experience of life,2017-12-28 19:22:33,14693,1196,1
845,T 2754 within 2 days to be in the company of them that bring so much glory to country and cricket honoured,2017-12-27 19:28:24,34704,1776,1
846,this is the correct answer,2017-12-27 19:00:13,4033,205,0
847,yes wow had not realised,2017-12-27 03:47:53,3347,197,1
848,love,2017-12-27 03:47:22,2956,174,1
849,,2017-12-27 03:46:42,97,15,1
850,RT The Bachchan Family Arrives At VirushkaReception In Mumbai AishwaryaRaiBachchan ShwetaB,2017-12-27 03:46:20,0,245,0
851,RT Amitabh Bachchan s film KAALIA closing 36 Years of it release A Blockbuster 36YearsOfKaalia,2017-12-27 03:45:51,0,79,0
852,ABEF all is well just a small tear,2017-12-27 03:45:37,117,16,-1
853,thank you Shahrukh love but its most humbling,2017-12-27 03:45:08,5415,1064,1
854,why,2017-12-27 03:44:36,31,7,0
855,achcha hai,2017-12-27 03:44:01,64,13,0
856,RT FB Group Boxing day movie SHAAN,2017-12-27 03:43:26,0,30,0
857,hahaha kidki,2017-12-27 03:43:08,51,15,1
858,its actually maroon filter photo shop,2017-12-27 03:42:45,97,12,0
859,ji bilkul,2017-12-27 03:42:21,116,21,0
860,love thank u,2017-12-27 03:41:58,48,8,1
861,great,2017-12-27 03:41:33,2752,133,1
862,from Saat Hindustani,2017-12-27 03:40:44,55,14,0
863,take it,2017-12-27 03:40:16,187,15,0
864,ABEF wah,2017-12-27 03:40:02,60,9,0
865,narjes,2017-12-27 03:39:45,13,3,1
866,ok love,2017-12-27 03:39:31,34,5,1
867,yup,2017-12-27 03:39:19,27,8,0
868,narjes i will,2017-12-27 03:39:04,14,4,0
869,love thanks,2017-12-27 03:38:53,34,8,1
870,narjes thank u,2017-12-27 03:38:42,14,5,0
871,yes,2017-12-27 03:38:29,31,8,0
872,T 2753 and meeting up with them that make us all so proud on their efforts on the Cricket pitch,2017-12-26 20:25:32,13870,682,1
873,T 2753 and with my beautiful daughter Shweta to the reception Virushka happiness always,2017-12-26 20:23:28,9222,552,1
874,T 2753 Wishing Virat amp Anushka wedded bliss and love,2017-12-26 20:21:50,24657,1635,1
875,T 2753 In my entire life with my Father I never saw tears in his eyes but when I survived my COOLIE accident,2017-12-26 19:14:15,34744,2233,0
876,adbhut,2017-12-26 18:53:21,3665,258,0
877,hahahaa,2017-12-26 08:46:06,3637,305,0
878,nice,2017-12-26 08:44:50,8124,522,1
879,blue,2017-12-26 08:44:07,121,15,0
880,salaam ale kum,2017-12-26 08:43:54,290,19,0
881,true,2017-12-26 08:43:32,77,8,1
882,yeeesssssss,2017-12-26 05:40:37,564,24,0
883,love to you be well,2017-12-25 20:37:35,390,19,1
884,RT Jitu Inspiring and Motivational Speech By Shree Amitabh Bachchan Ji at RIL40 Video Link Full Speech,2017-12-25 19:40:28,0,83,1
885,T 2752 Merry Christmas and a very Happy New year 2018,2017-12-25 19:39:33,10673,622,1
886,RT Peace amp happiens to all,2017-12-25 11:02:13,0,132,0
887,this is beautiful,2017-12-25 11:01:59,4431,419,1
888,T 2751 What a night RIL40,2017-12-24 18:04:06,11795,826,0
889,agree whole heartedly WEAR THAT helmet when you ride a bike,2017-12-24 05:53:38,4147,403,1
890,Yaaaaa ooooo come onnn Chennai,2017-12-24 05:51:13,2289,185,0
891,T 2751 Sometimes we must look back at our lives and remember that it were always the hardest times that made us,2017-12-24 04:50:15,17100,1578,0
892,T 2751 a link to the creative agenda of this generation of doing different working,2017-12-24 03:42:26,4403,318,1
893,T 2750 Rehearsals over the day arrives and we pass muster Love to you,2017-12-23 23:27:52,8076,445,1
894,T 2749 At the RIL40 venue rehearsing for tomorrow event rehearsals never hurt anyone better prepared than,2017-12-22 22:33:02,6848,455,1
895,T 2749 An inspiring message from rt THE Sachin Tendulkar Sports really does need a lot more importa,2017-12-22 14:36:32,11332,962,1
896,T T 2749 Reliance celebrates 40 years of its Foundation RIL40 and the 85th birth Anniversary of Dhiru Bhai,2017-12-22 14:23:40,7374,627,0
897,RT please i want you to see this pls,2017-12-21 19:26:29,0,50,0
898,RT Sir please have a look so beautiful amp excellent,2017-12-21 19:26:20,0,89,1
899,T 2748 She left us today 10 years ago The most beautiful Mother in the World All Mothers are,2017-12-21 10:29:36,24403,1175,1
900,trailer AIYAARY film director Neeraj Pandey,2017-12-21 03:42:55,5098,399,0
901,T 2748 The trailer of AIYAARY seen it another taut intriguing concept with s,2017-12-21 03:42:55,9313,888,1
902,T 2747 Whatever shall we do without the link and association without the hand of strength we shall wel,2017-12-20 19:21:38,14267,658,0
903,Ge,2017-12-19 16:18:02,42,12,0
904,Thank you,2017-12-19 16:09:37,44,14,0
905,SanjayGupta Thank you,2017-12-19 16:09:29,106,18,0
906,Good,2017-12-19 15:55:08,257,25,1
907,Yes,2017-12-19 15:54:30,68,14,0
908,Very true,2017-12-19 15:54:14,81,12,1
909,,2017-12-19 15:52:32,87,21,0
910,Hajajajahaha,2017-12-19 15:52:02,129,13,0
911,bigb bachchan FC Ji,2017-12-19 15:51:35,81,8,0
912,Good evening,2017-12-19 15:51:20,294,22,1
913,15 years,2017-12-19 15:50:59,152,9,0
914,Sahi,2017-12-19 15:50:27,139,11,0
915,ABEF Great who s voice is this,2017-12-19 15:50:03,46,10,1
916,Love,2017-12-19 15:48:46,95,10,1
917,Wow but don t do this,2017-12-19 15:48:31,68,12,1
918,no blog was written on 18th morning,2017-12-19 06:20:25,639,35,0
919,RT,2017-12-19 03:44:23,0,1921,0
920,T 2746 Life s under no obligation to give us what we want Be fair and work hard,2017-12-19 03:40:11,24680,2191,1
921,Fabulous idea,2017-12-19 03:18:23,51,20,1
922,RT Creative inititative Making people use stairs,2017-12-19 03:18:08,0,634,1
923,A lot of these kids became film wonders,2017-12-18 09:43:48,42,14,0
924,Good,2017-12-18 09:42:34,24,5,1
925,ABEF Love,2017-12-18 09:42:25,24,10,1
926,Oh,2017-12-18 09:41:54,26,8,0
927,Pyaar,2017-12-18 09:41:22,25,12,0
928,Namaste,2017-12-18 09:41:09,30,9,0
929,Thank you,2017-12-18 09:40:56,23,8,0
930,Love,2017-12-18 09:39:29,25,9,1
931,Love,2017-12-18 09:36:49,20,9,1
932,Yes,2017-12-18 09:36:32,29,10,0
933,,2017-12-18 09:36:14,35,23,0
934,Cool,2017-12-18 09:35:51,19,7,1
935,Ga,2017-12-18 09:35:42,17,9,0
936,,2017-12-18 09:35:29,64,9,0
937,kaha,2017-12-18 09:35:15,22,8,0
938,Hahaha,2017-12-18 09:34:18,31,7,1
939,Grateful,2017-12-18 09:34:08,33,9,0
940,T 2745 Do not spoil what you have by desiring what you have not remember that what you now have was once among,2017-12-18 04:51:47,8127,726,0
941,sahi kaha,2017-12-18 04:19:52,16,5,0
942,yes during shooting of Trishul,2017-12-18 04:19:23,19,5,0
943,sundar,2017-12-18 04:17:39,16,3,0
944,Love,2017-12-18 04:16:34,28,4,1
945,theek hai,2017-12-18 04:16:18,15,4,0
946,GM,2017-12-18 04:16:06,32,5,0
947,did not notice but yes now that you do it is quite like that its actually the emblem of the plane company,2017-12-18 04:15:40,50,4,0
948,no,2017-12-18 04:14:18,29,5,0
949,yes,2017-12-18 04:14:08,23,4,0
950,sab theek,2017-12-18 04:13:59,28,3,0
951,yes,2017-12-18 04:13:39,21,5,0
952,thank u,2017-12-18 04:13:25,43,3,0
953,eh,2017-12-18 04:13:17,18,7,0
954,,2017-12-18 04:13:09,16,4,1
955,namaste,2017-12-18 04:12:35,134,13,0
956,RUSSIA true love,2017-12-18 04:12:27,14,3,1
957,RT Today Morning Sir Amitabh Bachchan s Official Blog DAY 3555,2017-12-18 04:02:50,0,47,0
958,RT Must read all Beautiful Morning Blog,2017-12-18 04:02:17,0,77,1
959,hahahaha,2017-12-18 04:01:58,23,7,1
960,GM,2017-12-18 04:01:39,29,12,0
961,sahi,2017-12-18 04:01:13,15,5,0
962,yes true,2017-12-18 04:01:04,14,4,1
963,Love,2017-12-18 04:00:52,21,5,1
964,ji kripa hai aap ki,2017-12-18 04:00:37,260,9,0
965,,2017-12-18 04:00:20,13,4,1
966,T 2745 Up above the sky so high like a diamond in the sky fairy tale words still resound when you are up th,2017-12-18 02:29:46,5886,364,1
967,indeed love,2017-12-17 19:23:59,2478,157,1
968,T 2744 And INDIA wins the Champions Cricket from Sri Lanka a most convincing victory CONGRATULATIONS INDIA,2017-12-17 19:21:28,3700,263,1
969,T 2744 PV Sindhu you played a fighting game despite ill health never mind we are with you one loss will,2017-12-17 19:15:28,5993,431,-1
970,,2017-12-17 19:10:00,1357,99,1
971,T 2744 HOME back home and a strange sense of finding order,2017-12-17 18:44:45,12668,581,-1
972,no its called professional good fortune n,2017-12-17 18:38:04,1890,137,1
973,RT Maa ji with little Abhishek on the set of Kala Patthar,2017-12-17 02:06:03,0,134,-1
974,yes Mother s are the best and the most beautiful in the entire world,2017-12-17 02:03:42,4099,305,1
975,more woman power Jai Hind,2017-12-17 02:03:08,424,31,1
976,love,2017-12-17 02:01:36,19,6,1
977,me too,2017-12-17 02:01:12,19,4,0
978,errr almost,2017-12-17 02:01:02,19,4,0
979,more love,2017-12-17 02:00:39,19,7,1
980,sahi,2017-12-17 02:00:22,21,6,0
981,RT 32,2017-12-17 01:59:54,0,69,0
982,ok,2017-12-17 01:58:43,17,4,1
983,thanks,2017-12-17 01:58:32,26,8,1
984,ji sahi,2017-12-17 01:58:21,18,5,0
985,oh,2017-12-17 01:58:08,15,6,0
986,ABEF on way,2017-12-17 01:57:56,21,7,0
987,thk u,2017-12-17 01:57:04,18,5,0
988,fhanyavaad,2017-12-17 01:56:33,16,7,0
989,wow i thought i had been there just 4 times,2017-12-17 01:56:19,27,7,1
990,during the time of 1984 5,2017-12-17 01:55:09,21,5,0
991,,2017-12-17 01:54:39,20,7,1
992,many thanks,2017-12-17 01:54:25,20,4,1
993,patodiya,2017-12-17 01:53:46,17,8,1
994,hahaha,2017-12-17 01:53:15,2336,148,1
995,me too,2017-12-17 01:52:55,21,9,0
996,love,2017-12-17 01:52:47,20,7,1
997,hmmm,2017-12-17 01:52:25,1227,80,0
998,no,2017-12-17 01:51:55,16,4,0
999,patodiya aabhaar,2017-12-17 01:51:42,16,7,0
1000,patodiya i am grateful,2017-12-17 01:51:12,16,8,0
1001,,2017-12-17 01:50:55,24,9,0
1002,patodiya,2017-12-17 01:50:31,16,11,1
1003,not seen this magazine yet,2017-12-17 01:50:20,15,9,0
1004,ji great movie,2017-12-17 01:49:46,32,6,1
1005,ok,2017-12-17 01:49:17,22,8,1
1006,thank you yes,2017-12-17 01:49:06,17,6,0
1007,,2017-12-17 01:48:47,25,8,0
1008,GM now love,2017-12-17 01:48:29,25,11,1
1009,thankful to you,2017-12-17 01:48:16,24,11,0
1010,i am most grateful,2017-12-17 01:47:58,19,7,1
1011,you make it happen,2017-12-17 01:47:24,15,6,0
1012,,2017-12-17 01:47:08,19,8,1
1013,thank you slept well,2017-12-17 01:46:35,14,4,0
1014,ABEF no that is wrong i am not deserving of that whatever I have got is more than expected grateful,2017-12-17 01:46:09,31,15,-1
1015,786 love and,2017-12-17 01:45:15,14,3,1
1016,,2017-12-17 01:45:01,80,6,1
1017,ABEF love GM,2017-12-17 01:44:45,15,7,1
1018,namaste,2017-12-17 01:44:33,15,6,0
1019,haha those were the days of glasses and t shirts,2017-12-17 01:44:23,2529,144,1
1020,why retweet when i have seen it live,2017-12-17 01:42:24,23,6,1
1021,hahahaha,2017-12-17 01:41:59,16,4,1
1022,love,2017-12-17 01:41:33,19,3,1
1023,,2017-12-17 01:40:39,14,5,0
1024,RT ShashiKapoor most successful hits were not with a heroine but with Get to know more about him from,2017-12-16 13:08:23,0,145,1
1025,love,2017-12-16 13:05:45,49,9,1
1026,T 2743 Padma Shri Padma Bhushan Padma Vibhushan honoured and so humbled by the blessings AND I WE,2017-12-16 12:57:00,21046,1258,0
1027,RT ji Congratulations sir ji for completing 32 million followers on Twitter AB32Million AB Pride O,2017-12-16 12:53:07,0,63,0
1028,RT AB32Million,2017-12-16 12:52:04,0,75,0
1029,RT YEEAAAHHHHHHHHHHH AB32Million Followers On Twitter BAAADDDUUUUMMMBBBBAAAAA Hea,2017-12-16 12:31:58,0,41,0
1030,RT An unforgettable cover Ranbir,2017-12-16 12:31:49,0,1343,1
1031,RT AB32Million congratulation don,2017-12-16 12:31:33,0,21,0
1032,RT AB32Million congratulation sir,2017-12-16 12:30:35,0,35,0
1033,and the little one was adorable,2017-12-16 12:22:20,2295,168,1
1034,dhanyavaad,2017-12-16 12:21:51,28,7,0
1035,thanks,2017-12-16 11:51:25,23,6,1
1036,thank u,2017-12-16 11:49:11,1832,106,0
1037,RT YEEAAAHHHHHHHHHHH AB32Million Followers On Twitter BAAADDDUUUUMMMBBBBAAAAA He,2017-12-16 11:44:55,0,38,0
1038,thank you,2017-12-16 11:43:50,1215,115,0
1039,wow never knew this,2017-12-16 11:42:36,1210,80,1
1040,aise,2017-12-16 11:41:33,16,7,0
1041,RT 32 Million Amitabh Bachchan Twitter,2017-12-16 11:40:54,0,64,0
1042,RT Congratulations sirji,2017-12-16 11:40:43,0,48,0
1043,hash tag tha hi nahin tab,2017-12-16 11:40:27,17,6,0
1044,hahahahaha,2017-12-16 11:39:55,894,68,1
1045,RT AB32Million The pride of India AmitabhBachchan ji is now having 32Million followers on Twitter Congratulations SHAH,2017-12-16 11:39:33,0,93,0
1046,why,2017-12-16 11:39:23,9,3,0
1047,RT,2017-12-16 11:39:05,0,37,0
1048,RT The ultimate Shahenshah of Twitter and our hearts Amitabh Bachchan now having 32 Million Followers on Twitter h,2017-12-16 11:38:10,0,63,0
1049,big thank you to all,2017-12-16 11:37:31,1120,86,0
1050,T 2743 Animal lovers come and join in charity AMTM EVENTS ARE LINED UP TODAY amp TOMORROW come support t,2017-12-16 11:21:15,1515,187,0
1051,RT T 2743 I rise in the morn of the DAY and remember my Father my BLOG for the morning http,2017-12-16 01:56:06,0,459,0
1052,RT Congratulations Sir BAAADDUUMMBBAAAA AB32Million on Twitter,2017-12-16 01:50:59,0,66,0
1053,RT Congratulations Sir BAAADDUUMMBBAAAA AB32Million on Twitter,2017-12-16 01:43:01,0,42,0
1054,RT,2017-12-16 01:42:49,0,39,0
1055,RT AB32MILLION Congratulations to the 32 million followers on Twitter,2017-12-16 01:42:39,0,39,0
1056,RT,2017-12-16 01:39:47,0,34,0
